"event_id_cnty","NAME_2","TYPE_2","district"
"IDN2671","Kota Tangerang","Kota","Tangerang, Kota"
"IDN401","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN616","Kepulauan Yapen","Kabupaten","Kepulauan Yapen, Kab."
"IDN2676","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN2675","Makassar","Kota","Makassar, Kota"
"IDN403","Siak","Kabupaten","Siak, Kab."
"IDN402","Jakarta Utara","Kota","Jakarta Utara, Kota"
"IDN2677","Makassar","Kota","Makassar, Kota"
"IDN404","Siak","Kabupaten","Siak, Kab."
"IDN2678","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN2679","Lampung Tengah","Kabupaten","Lampung Tengah, Kab."
"IDN2680","Bogor","Kabupaten","Bogor, Kab."
"IDN405","Padang","Kota","Padang, Kota"
"IDN2681","Pesawaran","Kabupaten","Pesawaran, Kab."
"IDN2682","Kota Bandung","Kota","Bandung, Kota"
"IDN2684","Gowa","Kabupaten","Gowa, Kab."
"IDN698","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2683","Mimika","Kabupaten","Mimika, Kab."
"IDN2686","Denpasar","Kota","Denpasar, Kota"
"IDN2685","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2687","Balikpapan","Kota","Balikpapan, Kota"
"IDN406","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2688","Kota Bogor","Kota","Bogor, Kota"
"IDN2689","Kediri","Kabupaten","Kediri, Kab."
"IDN2690","Merangin","Kabupaten","Merangin, Kab."
"IDN2691","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2692","Jambi","Kota","Jambi, Kota"
"IDN2694","Cianjur","Kabupaten","Cianjur, Kab."
"IDN407","Jembrana","Kabupaten","Jembrana, Kab."
"IDN2693","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN408","Bulungan","NA","Bulungan, Kab."
"IDN2696","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2695","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2697","Keerom","Kabupaten","Keerom, Kab."
"IDN2701","Surabaya","Kota","Surabaya, Kota"
"IDN2699","Ogan Komering Ilir","Kabupaten","Ogan Komering Ilir, Kab."
"IDN2698","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2700","Pamekasan","Kabupaten","Pamekasan, Kab."
"IDN2704","Kota Tegal","Kota","Tegal, Kota"
"IDN2707","Demak","Kabupaten","Demak, Kab."
"IDN2708","Makassar","Kota","Makassar, Kota"
"IDN2710","Purbalingga","Kabupaten","Purbalingga, Kab."
"IDN2711","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2713","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN2714","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN126","Surakarta","Kota","Surakarta, Kota"
"IDN2712","Cianjur","Kabupaten","Cianjur, Kab."
"IDN127","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN128","Klaten","Kabupaten","Klaten, Kab."
"IDN2716","Jember","Kabupaten","Jember, Kab."
"IDN2718","Denpasar","Kota","Denpasar, Kota"
"IDN2722","Enrekang","Kabupaten","Enrekang, Kab."
"IDN2719","Ambon","Kota","Ambon, Kota"
"IDN2720","Sidoarjo","Kabupaten","Sidoarjo, Kab."
"IDN2721","Jambi","Kota","Jambi, Kota"
"IDN2724","Surabaya","Kota","Surabaya, Kota"
"IDN2726","Makassar","Kota","Makassar, Kota"
"IDN2728","Deli Serdang","Kabupaten","Deli Serdang, Kab."
"IDN2729","Enrekang","Kabupaten","Enrekang, Kab."
"IDN2730","Deli Serdang","Kabupaten","Deli Serdang, Kab."
"IDN618","Pontianak","Kabupaten","Pontianak, Kab."
"IDN2731","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN619","Bangka","Kabupaten","Bangka, Kab."
"IDN7162","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2732","Kupang","Kabupaten","Kupang, Kab."
"IDN2733","Kendal","Kabupaten","Kendal, Kab."
"IDN2735","Bogor","Kabupaten","Bogor, Kab."
"IDN2736","Samarinda","Kota","Samarinda, Kota"
"IDN131","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2738","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN132","Kota Medan","Kota","Medan, Kota"
"IDN2739","Badung","Kabupaten","Badung, Kab."
"IDN2740","Lhokseumawe","Kota","Lhokseumawe, Kota"
"IDN2743","Gresik","Kabupaten","Gresik, Kab."
"IDN2742","Bandung","Kabupaten","Bandung, Kab."
"IDN2744","Gresik","Kabupaten","Gresik, Kab."
"IDN2746","Aceh Utara","Kabupaten","Aceh Utara, Kab."
"IDN2747","Mimika","Kabupaten","Mimika, Kab."
"IDN2753","Surabaya","Kota","Surabaya, Kota"
"IDN2751","Kota Medan","Kota","Medan, Kota"
"IDN2752","Kota Semarang","Kota","Semarang, Kota"
"IDN2750","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2749","Batam","Kota","Batam, Kota"
"IDN2754","Cianjur","Kabupaten","Cianjur, Kab."
"IDN17452","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2755","Kota Bandung","Kota","Bandung, Kota"
"IDN2756","Gresik","Kabupaten","Gresik, Kab."
"IDN134","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2757","Poso","Kabupaten","Poso, Kab."
"IDN135","Kota Medan","Kota","Medan, Kota"
"IDN2759","Kota Kediri","Kota","Kediri, Kota"
"IDN2761","Kota Bandung","Kota","Bandung, Kota"
"IDN136","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2762","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2763","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2764","Kota Mojokerto","Kota","Mojokerto, Kota"
"IDN2765","Surabaya","Kota","Surabaya, Kota"
"IDN137","Banyumas","Kabupaten","Banyumas, Kab."
"IDN2766","Dumai","Kota","Dumai, Kota"
"IDN139","Tebo","Kabupaten","Tebo, Kab."
"IDN138","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN2767","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN2768","Bandar Lampung","Kota","Bandar Lampung, Kota"
"IDN2770","Sungai Penuh","Kota","Sungai Penuh, Kota"
"IDN2771","Kota Bekasi","Kota","Bekasi, Kota"
"IDN17668","Makassar","Kota","Makassar, Kota"
"IDN2773","Tulang Bawang Barat","Kabupaten","Tulang Bawang Barat, Kab."
"IDN141","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2776","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN2777","Jambi","Kota","Jambi, Kota"
"IDN2778","Kota Medan","Kota","Medan, Kota"
"IDN9742","Jambi","Kota","Jambi, Kota"
"IDN143","Denpasar","Kota","Denpasar, Kota"
"IDN144","Jakarta Barat","Kota","Jakarta Barat, Kota"
"IDN145","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2781","Denpasar","Kota","Denpasar, Kota"
"IDN2780","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2782","Makassar","Kota","Makassar, Kota"
"IDN2783","Rembang","Kabupaten","Rembang, Kab."
"IDN2784","Jeneponto","Kabupaten","Jeneponto, Kab."
"IDN2785","Jeneponto","Kabupaten","Jeneponto, Kab."
"IDN2786","Jambi","Kota","Jambi, Kota"
"IDN146","Poso","Kabupaten","Poso, Kab."
"IDN147","Jayapura","Kabupaten","Jayapura, Kab."
"IDN2787","Pasuruan","Kabupaten","Pasuruan, Kab."
"IDN148","Denpasar","Kota","Denpasar, Kota"
"IDN2788","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN149","Batam","Kota","Batam, Kota"
"IDN621","Mimika","Kabupaten","Mimika, Kab."
"IDN2789","Batam","Kota","Batam, Kota"
"IDN2790","Bondowoso","Kabupaten","Bondowoso, Kab."
"IDN2791","Tarakan","NA","Tarakan, Kab."
"IDN150","Depok","Kota","Depok, Kota"
"IDN151","Kota Bandung","Kota","Bandung, Kota"
"IDN152","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2805","Poso","Kabupaten","Poso, Kab."
"IDN2794","Biak Numfor","Kabupaten","Biak Numfor, Kab."
"IDN2795","Yahukimo","Kabupaten","Yahukimo, Kab."
"IDN2796","Yahukimo","Kabupaten","Yahukimo, Kab."
"IDN2797","Fakfak","Kabupaten","Fakfak, Kab."
"IDN2798","Fakfak","Kabupaten","Fakfak, Kab."
"IDN2799","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2800","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2801","Kaimana","Kabupaten","Kaimana, Kab."
"IDN2802","Manokwari","Kabupaten","Manokwari, Kab."
"IDN2803","Manokwari","Kabupaten","Manokwari, Kab."
"IDN2804","Merauke","Kabupaten","Merauke, Kab."
"IDN2806","Kota Sorong","Kota","Sorong, Kota"
"IDN2807","Mimika","Kabupaten","Mimika, Kab."
"IDN2808","Mimika","Kabupaten","Mimika, Kab."
"IDN2809","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN2810","Kota Bandung","Kota","Bandung, Kota"
"IDN2811","Kota Bandung","Kota","Bandung, Kota"
"IDN155","Tolikara","Kabupaten","Tolikara, Kab."
"IDN2813","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2812","Kota Bandung","Kota","Bandung, Kota"
"IDN2815","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2814","Kota Bandung","Kota","Bandung, Kota"
"IDN2816","Bandung Barat","Kabupaten","Bandung Barat, Kab."
"IDN153","Kota Bandung","Kota","Bandung, Kota"
"IDN2818","Makassar","Kota","Makassar, Kota"
"IDN2819","Gowa","Kabupaten","Gowa, Kab."
"IDN2820","Kota Kediri","Kota","Kediri, Kota"
"IDN2822","Kota Bogor","Kota","Bogor, Kota"
"IDN156","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN157","Surabaya","Kota","Surabaya, Kota"
"IDN2824","Denpasar","Kota","Denpasar, Kota"
"IDN2825","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2829","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN2828","Kota Pasuruan","Kota","Pasuruan, Kota"
"IDN2827","Pangkajene Dan Kepulauan","Kabupaten","Pangkajene Dan Kepulauan, Kab."
"IDN2830","Makassar","Kota","Makassar, Kota"
"IDN16663","Kota Semarang","Kota","Semarang, Kota"
"IDN623","Fakfak","Kabupaten","Fakfak, Kab."
"IDN624","Kota Jayapura","Kota","Jayapura, Kota"
"IDN625","Makassar","Kota","Makassar, Kota"
"IDN626","Merauke","Kabupaten","Merauke, Kab."
"IDN627","Kota Semarang","Kota","Semarang, Kota"
"IDN628","Kota Sorong","Kota","Sorong, Kota"
"IDN629","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN158","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN159","Jakarta Barat","Kota","Jakarta Barat, Kota"
"IDN2831","Aceh Barat","Kabupaten","Aceh Barat, Kab."
"IDN2832","Kota Tangerang","Kota","Tangerang, Kota"
"IDN160","Kota Semarang","Kota","Semarang, Kota"
"IDN2833","Tanjungpinang","Kota","Tanjungpinang, Kota"
"IDN161","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN164","Surakarta","Kota","Surakarta, Kota"
"IDN162","Kota Cirebon","Kota","Cirebon, Kota"
"IDN2834","Manado","Kota","Manado, Kota"
"IDN2835","Kota Bandung","Kota","Bandung, Kota"
"IDN165","Pati","Kabupaten","Pati, Kab."
"IDN2837","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN2836","Jakarta Timur","Kota","Jakarta Timur, Kota"
"IDN167","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN166","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2842","Kota Sukabumi","Kota","Sukabumi, Kota"
"IDN2840","Pangkalpinang","Kota","Pangkalpinang, Kota"
"IDN2841","Pematangsiantar","Kota","Pematangsiantar, Kota"
"IDN2839","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2843","Mimika","Kabupaten","Mimika, Kab."
"IDN2844","Kota Mojokerto","Kota","Mojokerto, Kota"
"IDN2845","Wakatobi","Kabupaten","Wakatobi, Kab."
"IDN168","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN169","Kota Semarang","Kota","Semarang, Kota"
"IDN2849","Kota Sukabumi","Kota","Sukabumi, Kota"
"IDN2848","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2856","Kota Gorontalo","Kota","Gorontalo, Kota"
"IDN2852","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2853","Manado","Kota","Manado, Kota"
"IDN2854","Jayapura","Kabupaten","Jayapura, Kab."
"IDN2855","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN2858","Aceh Barat","Kabupaten","Aceh Barat, Kab."
"IDN2859","Cianjur","Kabupaten","Cianjur, Kab."
"IDN2861","Gowa","Kabupaten","Gowa, Kab."
"IDN170","Padang","Kota","Padang, Kota"
"IDN2862","Kota Malang","Kota","Malang, Kota"
"IDN2864","Bengkulu","Kota","Bengkulu, Kota"
"IDN2866","Yahukimo","Kabupaten","Yahukimo, Kab."
"IDN2867","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2868","Kota Malang","Kota","Malang, Kota"
"IDN2869","Nabire","Kabupaten","Nabire, Kab."
"IDN2870","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN171","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN172","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN2871","Tana Toraja","Kabupaten","Tana Toraja, Kab."
"IDN2872","Kebumen","Kabupaten","Kebumen, Kab."
"IDN2874","Serdang Bedagai","Kabupaten","Serdang Bedagai, Kab."
"IDN2876","Yahukimo","Kabupaten","Yahukimo, Kab."
"IDN2877","Kaimana","Kabupaten","Kaimana, Kab."
"IDN2878","Merauke","Kabupaten","Merauke, Kab."
"IDN2879","Kota Sorong","Kota","Sorong, Kota"
"IDN2880","Mimika","Kabupaten","Mimika, Kab."
"IDN2881","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN2882","Kota Bandung","Kota","Bandung, Kota"
"IDN2884","Mamasa","Kabupaten","Mamasa, Kab."
"IDN173","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN2883","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2885","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN175","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2887","Bone","Kabupaten","Bone, Kab."
"IDN2886","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2888","Bandung Barat","Kabupaten","Bandung Barat, Kab."
"IDN15911","Kota Bandung","Kota","Bandung, Kota"
"IDN2889","Kota Medan","Kota","Medan, Kota"
"IDN2890","Toraja Utara","Kabupaten","Toraja Utara, Kab."
"IDN176","Mimika","Kabupaten","Mimika, Kab."
"IDN2892","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN2891","Kota Medan","Kota","Medan, Kota"
"IDN2893","Cilacap","Kabupaten","Cilacap, Kab."
"IDN2894","Kota Medan","Kota","Medan, Kota"
"IDN2895","Pidie","Kabupaten","Pidie, Kab."
"IDN2896","Kota Tanjungbalai","Kota","Tanjungbalai, Kota"
"IDN177","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN178","Batu Bara","Kabupaten","Batu Bara, Kab."
"IDN2898","Merauke","Kabupaten","Merauke, Kab."
"IDN180","Surabaya","Kota","Surabaya, Kota"
"IDN2899","Jeneponto","Kabupaten","Jeneponto, Kab."
"IDN2900","Polewali Mandar","Kabupaten","Polewali Mandar, Kab."
"IDN2901","Ciamis","Kabupaten","Ciamis, Kab."
"IDN2902","Kota Sorong","Kota","Sorong, Kota"
"IDN181","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2909","Kota Medan","Kota","Medan, Kota"
"IDN2916","Batu Bara","Kabupaten","Batu Bara, Kab."
"IDN182","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2905","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2906","Denpasar","Kota","Denpasar, Kota"
"IDN2907","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2908","Manokwari","Kabupaten","Manokwari, Kab."
"IDN2910","Merauke","Kabupaten","Merauke, Kab."
"IDN2911","Nabire","Kabupaten","Nabire, Kab."
"IDN2912","Kota Sorong","Kota","Sorong, Kota"
"IDN2913","Mimika","Kabupaten","Mimika, Kab."
"IDN2917","Kota Medan","Kota","Medan, Kota"
"IDN2918","Pematangsiantar","Kota","Pematangsiantar, Kota"
"IDN14195","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2919","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2920","Batu Bara","Kabupaten","Batu Bara, Kab."
"IDN183","Jakarta Barat","Kota","Jakarta Barat, Kota"
"IDN2922","Kota Bogor","Kota","Bogor, Kota"
"IDN185","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN184","Jayapura","Kabupaten","Jayapura, Kab."
"IDN2923","Ternate","Kota","Ternate, Kota"
"IDN187","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN186","Jakarta Barat","Kota","Jakarta Barat, Kota"
"IDN2924","Kepulauan Meranti","Kabupaten","Kepulauan Meranti, Kab."
"IDN2925","Batam","Kota","Batam, Kota"
"IDN188","Merangin","Kabupaten","Merangin, Kab."
"IDN15656","Intan Jaya","Kabupaten","Intan Jaya, Kab."
"IDN2927","Kota Bandung","Kota","Bandung, Kota"
"IDN2930","Nunukan","NA","Nunukan, Kab."
"IDN2929","Gresik","Kabupaten","Gresik, Kab."
"IDN2931","Paniai","Kabupaten","Paniai, Kab."
"IDN189","Jakarta Barat","Kota","Jakarta Barat, Kota"
"IDN190","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN191","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2934","Makassar","Kota","Makassar, Kota"
"IDN2933","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2937","Kota Medan","Kota","Medan, Kota"
"IDN2938","Jakarta Barat","Kota","Jakarta Barat, Kota"
"IDN2939","Jakarta Barat","Kota","Jakarta Barat, Kota"
"IDN2936","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2940","Yahukimo","Kabupaten","Yahukimo, Kab."
"IDN192","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2943","Bogor","Kabupaten","Bogor, Kab."
"IDN2942","Palopo","Kota","Palopo, Kota"
"IDN2944","Pinrang","Kabupaten","Pinrang, Kab."
"IDN2945","Surabaya","Kota","Surabaya, Kota"
"IDN2947","Manado","Kota","Manado, Kota"
"IDN2946","Makassar","Kota","Makassar, Kota"
"IDN2948","Kota Medan","Kota","Medan, Kota"
"IDN195","Mataram","Kota","Mataram, Kota"
"IDN196","Makassar","Kota","Makassar, Kota"
"IDN2949","Manado","Kota","Manado, Kota"
"IDN197","Kota Medan","Kota","Medan, Kota"
"IDN198","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2950","Tulangbawang","Kabupaten","Tulangbawang, Kab."
"IDN2951","Tulangbawang","Kabupaten","Tulangbawang, Kab."
"IDN2952","Buton","Kabupaten","Buton, Kab."
"IDN199","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2953","Kota Medan","Kota","Medan, Kota"
"IDN19523","Denpasar","Kota","Denpasar, Kota"
"IDN2954","Toraja Utara","Kabupaten","Toraja Utara, Kab."
"IDN200","Kota Gorontalo","Kota","Gorontalo, Kota"
"IDN201","Banyumas","Kabupaten","Banyumas, Kab."
"IDN2955","Kota Semarang","Kota","Semarang, Kota"
"IDN202","Surakarta","Kota","Surakarta, Kota"
"IDN203","Surabaya","Kota","Surabaya, Kota"
"IDN204","Kota Bandung","Kota","Bandung, Kota"
"IDN205","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2957","Makassar","Kota","Makassar, Kota"
"IDN2958","Jakarta Barat","Kota","Jakarta Barat, Kota"
"IDN2959","Temanggung","Kabupaten","Temanggung, Kab."
"IDN206","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2960","Jeneponto","Kabupaten","Jeneponto, Kab."
"IDN2961","Bone","Kabupaten","Bone, Kab."
"IDN631","Manokwari","Kabupaten","Manokwari, Kab."
"IDN2963","Ternate","Kota","Ternate, Kota"
"IDN2962","Manokwari","Kabupaten","Manokwari, Kab."
"IDN2964","Bandar Lampung","Kota","Bandar Lampung, Kota"
"IDN2965","Kota Bogor","Kota","Bogor, Kota"
"IDN2966","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2967","Makassar","Kota","Makassar, Kota"
"IDN2968","Jakarta Utara","Kota","Jakarta Utara, Kota"
"IDN2969","Kota Bandung","Kota","Bandung, Kota"
"IDN207","Jakarta Barat","Kota","Jakarta Barat, Kota"
"IDN2973","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN208","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2974","Jakarta Utara","Kota","Jakarta Utara, Kota"
"IDN2970","Kota Malang","Kota","Malang, Kota"
"IDN2971","Pamekasan","Kabupaten","Pamekasan, Kab."
"IDN2972","Surabaya","Kota","Surabaya, Kota"
"IDN2976","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN2975","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN2977","Makassar","Kota","Makassar, Kota"
"IDN2978","Makassar","Kota","Makassar, Kota"
"IDN2984","Singkawang","Kota","Singkawang, Kota"
"IDN2982","Luwu Timur","Kabupaten","Luwu Timur, Kab."
"IDN2983","Luwu Timur","Kabupaten","Luwu Timur, Kab."
"IDN2981","Luwu Timur","Kabupaten","Luwu Timur, Kab."
"IDN2980","Luwu Timur","Kabupaten","Luwu Timur, Kab."
"IDN2985","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2986","Kota Sorong","Kota","Sorong, Kota"
"IDN2987","Jakarta Timur","Kota","Jakarta Timur, Kota"
"IDN209","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN210","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2988","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2989","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN211","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2996","Ternate","Kota","Ternate, Kota"
"IDN2990","Kota Bandung","Kota","Bandung, Kota"
"IDN2993","Kota Medan","Kota","Medan, Kota"
"IDN2995","Surabaya","Kota","Surabaya, Kota"
"IDN2994","Kota Semarang","Kota","Semarang, Kota"
"IDN212","Kota Medan","Kota","Medan, Kota"
"IDN215","Surakarta","Kota","Surakarta, Kota"
"IDN213","Kota Semarang","Kota","Semarang, Kota"
"IDN214","Makassar","Kota","Makassar, Kota"
"IDN2992","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2991","Batam","Kota","Batam, Kota"
"IDN2997","Gresik","Kabupaten","Gresik, Kab."
"IDN216","Kota Bandung","Kota","Bandung, Kota"
"IDN2998","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN632","Kota Gorontalo","Kota","Gorontalo, Kota"
"IDN634","Manado","Kota","Manado, Kota"
"IDN3001","Nabire","Kabupaten","Nabire, Kab."
"IDN3002","Ambon","Kota","Ambon, Kota"
"IDN3003","Kota Bandung","Kota","Bandung, Kota"
"IDN3004","Yahukimo","Kabupaten","Yahukimo, Kab."
"IDN3005","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN3006","Makassar","Kota","Makassar, Kota"
"IDN3007","Manokwari","Kabupaten","Manokwari, Kab."
"IDN3008","Nabire","Kabupaten","Nabire, Kab."
"IDN3009","Kota Sorong","Kota","Sorong, Kota"
"IDN3010","Ternate","Kota","Ternate, Kota"
"IDN3011","Mimika","Kabupaten","Mimika, Kab."
"IDN633","Kota Jayapura","Kota","Jayapura, Kota"
"IDN635","Merauke","Kabupaten","Merauke, Kab."
"IDN636","Nabire","Kabupaten","Nabire, Kab."
"IDN637","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN638","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN3014","Pasuruan","Kabupaten","Pasuruan, Kab."
"IDN3015","Bantul","Kabupaten","Bantul, Kab."
"IDN6481","Belu","Kabupaten","Belu, Kab."
"IDN3016","Bogor","Kabupaten","Bogor, Kab."
"IDN3022","Dogiyai","Kabupaten","Dogiyai, Kab."
"IDN1","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2","Kota Bandung","Kota","Bandung, Kota"
"IDN3","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN4","Kota Bandung","Kota","Bandung, Kota"
"IDN5","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN6","Banyuwangi","Kabupaten","Banyuwangi, Kab."
"IDN12486","Blitar","Kabupaten","Blitar, Kab."
"IDN15657","Intan Jaya","Kabupaten","Intan Jaya, Kab."
"IDN3024","Depok","Kota","Depok, Kota"
"IDN16928","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3026","Kota Bogor","Kota","Bogor, Kota"
"IDN3027","Pangkajene Dan Kepulauan","Kabupaten","Pangkajene Dan Kepulauan, Kab."
"IDN3028","Konawe","Kabupaten","Konawe, Kab."
"IDN8","Kota Pontianak","Kota","Pontianak, Kota"
"IDN3030","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3031","Makassar","Kota","Makassar, Kota"
"IDN3032","Denpasar","Kota","Denpasar, Kota"
"IDN9","Mimika","Kabupaten","Mimika, Kab."
"IDN3033","Kota Probolinggo","Kota","Probolinggo, Kota"
"IDN3034","Tangerang Selatan","Kota","Tangerang Selatan, Kota"
"IDN3035","Jakarta Timur","Kota","Jakarta Timur, Kota"
"IDN3036","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN10","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3039","Lhokseumawe","Kota","Lhokseumawe, Kota"
"IDN3037","Bandar Lampung","Kota","Bandar Lampung, Kota"
"IDN11","Mimika","Kabupaten","Mimika, Kab."
"IDN3038","Denpasar","Kota","Denpasar, Kota"
"IDN13","Kota Bekasi","Kota","Bekasi, Kota"
"IDN3041","Kota Jayapura","Kota","Jayapura, Kota"
"IDN3042","Kendal","Kabupaten","Kendal, Kab."
"IDN3043","Kendal","Kabupaten","Kendal, Kab."
"IDN14","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN10537","Makassar","Kota","Makassar, Kota"
"IDN15","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3044","Batang","Kabupaten","Batang, Kab."
"IDN11993","Banyuwangi","Kabupaten","Banyuwangi, Kab."
"IDN3045","Wajo","Kabupaten","Wajo, Kab."
"IDN3047","Surakarta","Kota","Surakarta, Kota"
"IDN3046","Kota Bandung","Kota","Bandung, Kota"
"IDN3049","Deiyai","Kabupaten","Deiyai, Kab."
"IDN18","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN3050","Mimika","Kabupaten","Mimika, Kab."
"IDN3053","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN14927","Tanah Bumbu","Kabupaten","Tanah Bumbu, Kab."
"IDN14928","Tanah Bumbu","Kabupaten","Tanah Bumbu, Kab."
"IDN3055","Makassar","Kota","Makassar, Kota"
