"district","year","poverty_rate","extrapolated"
"Labuhan Batu Selatan, Kab.",2017,11.63,FALSE
"Labuhan Batu Selatan, Kab.",2018,10,FALSE
"Labuhan Batu Selatan, Kab.",2019,8.94,FALSE
"Labuhan Batu Selatan, Kab.",2020,8.34,FALSE
"Labuhan Batu Selatan, Kab.",2021,7.51,TRUE
"Labuhan Batu Selatan, Kab.",2022,6.68,TRUE
"Labuhan Batu Selatan, Kab.",2023,5.85,TRUE
"Labuhan Batu Selatan, Kab.",2024,5.02,TRUE
"Labuhan Batu Utara, Kab.",2015,11.31,FALSE
"Labuhan Batu Utara, Kab.",2016,10.97,FALSE
"Labuhan Batu Utara, Kab.",2017,11.28,FALSE
"Labuhan Batu Utara, Kab.",2018,10.12,FALSE
"Labuhan Batu Utara, Kab.",2019,9.57,FALSE
"Labuhan Batu Utara, Kab.",2020,9.53,FALSE
"Labuhan Batu Utara, Kab.",2021,9.235,TRUE
"Labuhan Batu Utara, Kab.",2022,8.94,TRUE
"Labuhan Batu Utara, Kab.",2023,8.645,TRUE
"Labuhan Batu Utara, Kab.",2024,8.35,TRUE
"Labuhan Batu, Kab.",2015,8.99,FALSE
"Labuhan Batu, Kab.",2016,8.95,FALSE
"Labuhan Batu, Kab.",2017,8.89,FALSE
"Labuhan Batu, Kab.",2018,8.61,FALSE
"Labuhan Batu, Kab.",2019,8.44,FALSE
"Labuhan Batu, Kab.",2020,8.44,FALSE
"Labuhan Batu, Kab.",2021,8.355,TRUE
"Labuhan Batu, Kab.",2022,8.27,TRUE
"Labuhan Batu, Kab.",2023,8.185,TRUE
"Labuhan Batu, Kab.",2024,8.1,TRUE
"Lahat, Kab.",2015,18.02,FALSE
"Lahat, Kab.",2016,17.11,FALSE
"Lahat, Kab.",2017,16.81,FALSE
"Lahat, Kab.",2018,16.15,FALSE
"Lahat, Kab.",2019,15.92,FALSE
"Lahat, Kab.",2020,15.95,FALSE
"Lahat, Kab.",2021,15.85,TRUE
"Lahat, Kab.",2022,15.75,TRUE
"Lahat, Kab.",2023,15.65,TRUE
"Lahat, Kab.",2024,15.55,TRUE
"Lamandau, Kab.",2015,3.95,FALSE
"Lamandau, Kab.",2016,3.8,FALSE
"Lamandau, Kab.",2017,3.52,FALSE
"Lamandau, Kab.",2018,3.15,FALSE
"Lamandau, Kab.",2019,3.01,FALSE
"Lamandau, Kab.",2020,3.09,FALSE
"Lamandau, Kab.",2021,3.06,TRUE
"Lamandau, Kab.",2022,3.03,TRUE
"Lamandau, Kab.",2023,3,TRUE
"Lamandau, Kab.",2024,2.97,TRUE
"Lamongan, Kab.",2015,15.38,FALSE
"Lamongan, Kab.",2016,14.89,FALSE
"Lamongan, Kab.",2017,14.42,FALSE
"Lamongan, Kab.",2018,13.8,FALSE
"Lamongan, Kab.",2019,13.21,FALSE
"Lamongan, Kab.",2020,13.85,FALSE
"Lamongan, Kab.",2021,13.875,TRUE
"Lamongan, Kab.",2022,13.9,TRUE
"Lamongan, Kab.",2023,13.925,TRUE
"Lamongan, Kab.",2024,13.95,TRUE
"Lampung Barat, Kab.",2015,14.18,FALSE
"Lampung Barat, Kab.",2016,15.06,FALSE
"Lampung Barat, Kab.",2017,14.32,FALSE
"Lampung Barat, Kab.",2018,13.54,FALSE
"Lampung Barat, Kab.",2019,12.92,FALSE
"Lampung Barat, Kab.",2020,12.52,FALSE
"Lampung Barat, Kab.",2021,12.01,TRUE
"Lampung Barat, Kab.",2022,11.5,TRUE
"Lampung Barat, Kab.",2023,10.99,TRUE
"Lampung Barat, Kab.",2024,10.48,TRUE
"Lampung Selatan, Kab.",2015,16.27,FALSE
"Lampung Selatan, Kab.",2016,16.16,FALSE
"Lampung Selatan, Kab.",2017,15.16,FALSE
"Lampung Selatan, Kab.",2018,14.86,FALSE
"Lampung Selatan, Kab.",2019,14.31,FALSE
"Lampung Selatan, Kab.",2020,14.08,FALSE
"Lampung Selatan, Kab.",2021,13.69,TRUE
"Lampung Selatan, Kab.",2022,13.3,TRUE
"Lampung Selatan, Kab.",2023,12.91,TRUE
"Lampung Selatan, Kab.",2024,12.52,TRUE
"Lampung Tengah, Kab.",2015,13.3,FALSE
"Lampung Tengah, Kab.",2016,13.28,FALSE
"Lampung Tengah, Kab.",2017,12.9,FALSE
"Lampung Tengah, Kab.",2018,12.62,FALSE
"Lampung Tengah, Kab.",2019,12.03,FALSE
"Lampung Tengah, Kab.",2020,11.82,FALSE
"Lampung Tengah, Kab.",2021,11.42,TRUE
"Lampung Tengah, Kab.",2022,11.02,TRUE
"Lampung Tengah, Kab.",2023,10.62,TRUE
"Lampung Tengah, Kab.",2024,10.22,TRUE
"Lampung Timur, Kab.",2015,16.91,FALSE
"Lampung Timur, Kab.",2016,16.98,FALSE
"Lampung Timur, Kab.",2017,16.35,FALSE
"Lampung Timur, Kab.",2018,15.76,FALSE
"Lampung Timur, Kab.",2019,15.24,FALSE
"Lampung Timur, Kab.",2020,14.62,FALSE
"Lampung Timur, Kab.",2021,14.05,TRUE
"Lampung Timur, Kab.",2022,13.48,TRUE
"Lampung Timur, Kab.",2023,12.91,TRUE
"Lampung Timur, Kab.",2024,12.34,TRUE
"Lampung Utara, Kab.",2015,23.2,FALSE
"Lampung Utara, Kab.",2016,22.92,FALSE
"Lampung Utara, Kab.",2017,21.55,FALSE
"Lampung Utara, Kab.",2018,20.85,FALSE
"Lampung Utara, Kab.",2019,19.9,FALSE
"Lampung Utara, Kab.",2020,19.3,FALSE
"Lampung Utara, Kab.",2021,18.525,TRUE
"Lampung Utara, Kab.",2022,17.75,TRUE
"Lampung Utara, Kab.",2023,16.975,TRUE
"Lampung Utara, Kab.",2024,16.2,TRUE
"Landak, Kab.",2015,13.51,FALSE
"Landak, Kab.",2016,12.32,FALSE
"Landak, Kab.",2017,12.23,FALSE
"Landak, Kab.",2018,11.77,FALSE
"Landak, Kab.",2019,11.47,FALSE
"Landak, Kab.",2020,11.12,FALSE
"Landak, Kab.",2021,10.795,TRUE
"Landak, Kab.",2022,10.47,TRUE
"Landak, Kab.",2023,10.145,TRUE
"Landak, Kab.",2024,9.82,TRUE
"Langkat, Kab.",2015,11.3,FALSE
"Langkat, Kab.",2016,11.36,FALSE
"Langkat, Kab.",2017,11.15,FALSE
"Langkat, Kab.",2018,10.2,FALSE
"Langkat, Kab.",2019,9.91,FALSE
"Langkat, Kab.",2020,9.73,FALSE
"Langkat, Kab.",2021,9.495,TRUE
"Langkat, Kab.",2022,9.26,TRUE
"Langkat, Kab.",2023,9.025,TRUE
"Langkat, Kab.",2024,8.79,TRUE
"Langsa, Kota",2015,11.62,FALSE
"Langsa, Kota",2016,11.09,FALSE
"Langsa, Kota",2017,11.24,FALSE
"Langsa, Kota",2018,10.79,FALSE
"Langsa, Kota",2019,10.57,FALSE
"Langsa, Kota",2020,10.44,FALSE
"Langsa, Kota",2021,10.265,TRUE
"Langsa, Kota",2022,10.09,TRUE
"Langsa, Kota",2023,9.915,TRUE
"Langsa, Kota",2024,9.74,TRUE
"Lanny Jaya, Kab.",2015,41.97,FALSE
"Lanny Jaya, Kab.",2016,41.68,FALSE
"Lanny Jaya, Kab.",2017,39.6,FALSE
"Lanny Jaya, Kab.",2018,40.06,FALSE
"Lanny Jaya, Kab.",2019,39.52,FALSE
"Lanny Jaya, Kab.",2020,38.13,FALSE
"Lanny Jaya, Kab.",2021,37.165,TRUE
"Lanny Jaya, Kab.",2022,36.2,TRUE
"Lanny Jaya, Kab.",2023,35.235,TRUE
"Lanny Jaya, Kab.",2024,34.27,TRUE
"Lebak, Kab.",2015,9.97,FALSE
"Lebak, Kab.",2016,8.71,FALSE
"Lebak, Kab.",2017,8.64,FALSE
"Lebak, Kab.",2018,8.41,FALSE
"Lebak, Kab.",2019,8.3,FALSE
"Lebak, Kab.",2020,9.24,FALSE
"Lebak, Kab.",2021,9.655,TRUE
"Lebak, Kab.",2022,10.07,TRUE
"Lebak, Kab.",2023,10.485,TRUE
"Lebak, Kab.",2024,10.9,TRUE
"Lebong, Kab.",2015,12.32,FALSE
"Lebong, Kab.",2016,12.26,FALSE
"Lebong, Kab.",2017,11.83,FALSE
"Lebong, Kab.",2018,11.59,FALSE
"Lebong, Kab.",2019,11.77,FALSE
"Lebong, Kab.",2020,11.85,FALSE
"Lebong, Kab.",2021,11.98,TRUE
"Lebong, Kab.",2022,12.11,TRUE
"Lebong, Kab.",2023,12.24,TRUE
"Lebong, Kab.",2024,12.37,TRUE
"Lembata, Kab.",2015,27.13,FALSE
"Lembata, Kab.",2016,26.26,FALSE
"Lembata, Kab.",2017,26.48,FALSE
"Lembata, Kab.",2018,26.45,FALSE
"Lembata, Kab.",2019,26.3,FALSE
"Lembata, Kab.",2020,26.14,FALSE
"Lembata, Kab.",2021,25.985,TRUE
"Lembata, Kab.",2022,25.83,TRUE
"Lembata, Kab.",2023,25.675,TRUE
"Lembata, Kab.",2024,25.52,TRUE
"Lhokseumawe, Kota",2015,12.16,FALSE
"Lhokseumawe, Kota",2016,11.98,FALSE
"Lhokseumawe, Kota",2017,12.32,FALSE
"Lhokseumawe, Kota",2018,11.81,FALSE
"Lhokseumawe, Kota",2019,11.18,FALSE
"Lhokseumawe, Kota",2020,10.8,FALSE
"Lhokseumawe, Kota",2021,10.295,TRUE
"Lhokseumawe, Kota",2022,9.79,TRUE
"Lhokseumawe, Kota",2023,9.285,TRUE
"Lhokseumawe, Kota",2024,8.78,TRUE
"Limapuluh Kota, Kab",2015,7.65,FALSE
"Limapuluh Kota, Kab",2016,7.59,FALSE
"Limapuluh Kota, Kab",2017,7.15,FALSE
"Limapuluh Kota, Kab",2018,6.99,FALSE
"Limapuluh Kota, Kab",2019,6.97,FALSE
"Limapuluh Kota, Kab",2020,6.86,FALSE
"Limapuluh Kota, Kab",2021,6.795,TRUE
"Limapuluh Kota, Kab",2022,6.73,TRUE
"Limapuluh Kota, Kab",2023,6.665,TRUE
"Limapuluh Kota, Kab",2024,6.6,TRUE
"Lingga, Kab.",2015,14.95,FALSE
"Lingga, Kab.",2016,14.36,FALSE
"Lingga, Kab.",2017,13.84,FALSE
"Lingga, Kab.",2018,13.55,FALSE
"Lingga, Kab.",2019,12.88,FALSE
"Lingga, Kab.",2020,13.85,FALSE
"Lingga, Kab.",2021,14,TRUE
"Lingga, Kab.",2022,14.15,TRUE
"Lingga, Kab.",2023,14.3,TRUE
"Lingga, Kab.",2024,14.45,TRUE
"Lombok Barat, Kab.",2015,17.38,FALSE
"Lombok Barat, Kab.",2016,16.73,FALSE
"Lombok Barat, Kab.",2017,16.46,FALSE
"Lombok Barat, Kab.",2018,15.2,FALSE
"Lombok Barat, Kab.",2019,15.17,FALSE
"Lombok Barat, Kab.",2020,14.28,FALSE
"Lombok Barat, Kab.",2021,13.82,TRUE
"Lombok Barat, Kab.",2022,13.36,TRUE
"Lombok Barat, Kab.",2023,12.9,TRUE
"Lombok Barat, Kab.",2024,12.44,TRUE
"Lombok Tengah, Kab.",2015,16.26,FALSE
"Lombok Tengah, Kab.",2016,15.8,FALSE
"Lombok Tengah, Kab.",2017,15.31,FALSE
"Lombok Tengah, Kab.",2018,13.87,FALSE
"Lombok Tengah, Kab.",2019,13.63,FALSE
"Lombok Tengah, Kab.",2020,13.44,FALSE
"Lombok Tengah, Kab.",2021,13.225,TRUE
"Lombok Tengah, Kab.",2022,13.01,TRUE
"Lombok Tengah, Kab.",2023,12.795,TRUE
"Lombok Tengah, Kab.",2024,12.58,TRUE
"Lombok Timur, Kab.",2015,19.14,FALSE
"Lombok Timur, Kab.",2016,18.46,FALSE
"Lombok Timur, Kab.",2017,18.28,FALSE
"Lombok Timur, Kab.",2018,16.55,FALSE
"Lombok Timur, Kab.",2019,16.15,FALSE
"Lombok Timur, Kab.",2020,15.24,FALSE
"Lombok Timur, Kab.",2021,14.585,TRUE
"Lombok Timur, Kab.",2022,13.93,TRUE
"Lombok Timur, Kab.",2023,13.275,TRUE
"Lombok Timur, Kab.",2024,12.62,TRUE
"Lombok Utara, Kab.",2015,34.13,FALSE
"Lombok Utara, Kab.",2016,33.21,FALSE
"Lombok Utara, Kab.",2017,32.06,FALSE
"Lombok Utara, Kab.",2018,28.83,FALSE
"Lombok Utara, Kab.",2019,29.03,FALSE
"Lombok Utara, Kab.",2020,26.99,FALSE
"Lombok Utara, Kab.",2021,26.07,TRUE
"Lombok Utara, Kab.",2022,25.15,TRUE
"Lombok Utara, Kab.",2023,24.23,TRUE
"Lombok Utara, Kab.",2024,23.31,TRUE
"Lubuklinggau, Kota",2015,15.16,FALSE
"Lubuklinggau, Kota",2016,13.99,FALSE
"Lubuklinggau, Kota",2017,13.12,FALSE
"Lubuklinggau, Kota",2018,13.02,FALSE
"Lubuklinggau, Kota",2019,12.95,FALSE
"Lubuklinggau, Kota",2020,12.71,FALSE
"Lubuklinggau, Kota",2021,12.555,TRUE
"Lubuklinggau, Kota",2022,12.4,TRUE
"Lubuklinggau, Kota",2023,12.245,TRUE
"Lubuklinggau, Kota",2024,12.09,TRUE
"Lumajang, Kab.",2015,11.52,FALSE
"Lumajang, Kab.",2016,11.22,FALSE
"Lumajang, Kab.",2017,10.87,FALSE
"Lumajang, Kab.",2018,9.98,FALSE
"Lumajang, Kab.",2019,9.49,FALSE
"Lumajang, Kab.",2020,9.83,FALSE
"Lumajang, Kab.",2021,9.755,TRUE
"Lumajang, Kab.",2022,9.68,TRUE
"Lumajang, Kab.",2023,9.605,TRUE
"Lumajang, Kab.",2024,9.53,TRUE
"Luwu Timur, Kab.",2015,7.18,FALSE
"Luwu Timur, Kab.",2016,7.52,FALSE
"Luwu Timur, Kab.",2017,7.66,FALSE
"Luwu Timur, Kab.",2018,7.23,FALSE
"Luwu Timur, Kab.",2019,6.98,FALSE
"Luwu Timur, Kab.",2020,6.85,FALSE
"Luwu Timur, Kab.",2021,6.66,TRUE
"Luwu Timur, Kab.",2022,6.47,TRUE
"Luwu Timur, Kab.",2023,6.28,TRUE
"Luwu Timur, Kab.",2024,6.09,TRUE
"Luwu Utara, Kab.",2015,13.87,FALSE
"Luwu Utara, Kab.",2016,14.36,FALSE
"Luwu Utara, Kab.",2017,14.33,FALSE
"Luwu Utara, Kab.",2018,13.69,FALSE
"Luwu Utara, Kab.",2019,13.6,FALSE
"Luwu Utara, Kab.",2020,13.41,FALSE
"Luwu Utara, Kab.",2021,13.27,TRUE
"Luwu Utara, Kab.",2022,13.13,TRUE
"Luwu Utara, Kab.",2023,12.99,TRUE
"Luwu Utara, Kab.",2024,12.85,TRUE
"Luwu, Kab.",2015,13.89,FALSE
"Luwu, Kab.",2016,14.35,FALSE
"Luwu, Kab.",2017,14.01,FALSE
"Luwu, Kab.",2018,13.36,FALSE
"Luwu, Kab.",2019,12.78,FALSE
"Luwu, Kab.",2020,12.65,FALSE
"Luwu, Kab.",2021,12.295,TRUE
"Luwu, Kab.",2022,11.94,TRUE
"Luwu, Kab.",2023,11.585,TRUE
"Luwu, Kab.",2024,11.23,TRUE
"Madiun, Kab.",2015,12.54,FALSE
"Madiun, Kab.",2016,12.69,FALSE
"Madiun, Kab.",2017,12.28,FALSE
"Madiun, Kab.",2018,11.42,FALSE
"Madiun, Kab.",2019,10.54,FALSE
"Madiun, Kab.",2020,11.46,FALSE
"Madiun, Kab.",2021,11.48,TRUE
"Madiun, Kab.",2022,11.5,TRUE
"Madiun, Kab.",2023,11.52,TRUE
"Madiun, Kab.",2024,11.54,TRUE
"Madiun, Kota",2015,4.89,FALSE
"Madiun, Kota",2016,5.16,FALSE
"Madiun, Kota",2017,4.94,FALSE
"Madiun, Kota",2018,4.49,FALSE
"Madiun, Kota",2019,4.35,FALSE
"Madiun, Kota",2020,4.98,FALSE
"Madiun, Kota",2021,5.225,TRUE
"Madiun, Kota",2022,5.47,TRUE
"Madiun, Kota",2023,5.715,TRUE
"Madiun, Kota",2024,5.96,TRUE
"Magelang, Kab.",2015,13.07,FALSE
"Magelang, Kab.",2016,12.67,FALSE
"Magelang, Kab.",2017,12.42,FALSE
"Magelang, Kab.",2018,11.23,FALSE
"Magelang, Kab.",2019,10.67,FALSE
"Magelang, Kab.",2020,11.27,FALSE
"Magelang, Kab.",2021,11.29,TRUE
"Magelang, Kab.",2022,11.31,TRUE
"Magelang, Kab.",2023,11.33,TRUE
"Magelang, Kab.",2024,11.35,TRUE
"Magelang, Kota",2015,9.05,FALSE
"Magelang, Kota",2016,8.79,FALSE
"Magelang, Kota",2017,8.75,FALSE
"Magelang, Kota",2018,7.87,FALSE
"Magelang, Kota",2019,7.46,FALSE
"Magelang, Kota",2020,7.58,FALSE
"Magelang, Kota",2021,7.435,TRUE
"Magelang, Kota",2022,7.29,TRUE
"Magelang, Kota",2023,7.145,TRUE
"Magelang, Kota",2024,7,TRUE
"Magetan, Kab.",2015,11.35,FALSE
"Magetan, Kab.",2016,11.03,FALSE
"Magetan, Kab.",2017,10.48,FALSE
"Magetan, Kab.",2018,10.31,FALSE
"Magetan, Kab.",2019,9.61,FALSE
"Magetan, Kab.",2020,10.35,FALSE
"Magetan, Kab.",2021,10.37,TRUE
"Magetan, Kab.",2022,10.39,TRUE
"Magetan, Kab.",2023,10.41,TRUE
"Magetan, Kab.",2024,10.43,TRUE
"Mahakam Hulu, Kab.",2015,10.5,FALSE
"Mahakam Hulu, Kab.",2016,10.65,FALSE
"Mahakam Hulu, Kab.",2017,11.29,FALSE
"Mahakam Hulu, Kab.",2018,11.62,FALSE
"Mahakam Hulu, Kab.",2019,11.25,FALSE
"Mahakam Hulu, Kab.",2020,11.44,FALSE
"Mahakam Hulu, Kab.",2021,11.35,TRUE
"Mahakam Hulu, Kab.",2022,11.26,TRUE
"Mahakam Hulu, Kab.",2023,11.17,TRUE
"Mahakam Hulu, Kab.",2024,11.08,TRUE
"Majalengka, Kab.",2015,14.19,FALSE
"Majalengka, Kab.",2016,12.85,FALSE
"Majalengka, Kab.",2017,12.6,FALSE
"Majalengka, Kab.",2018,10.79,FALSE
"Majalengka, Kab.",2019,10.06,FALSE
"Majalengka, Kab.",2020,11.43,FALSE
"Majalengka, Kab.",2021,11.75,TRUE
"Majalengka, Kab.",2022,12.07,TRUE
"Majalengka, Kab.",2023,12.39,TRUE
"Majalengka, Kab.",2024,12.71,TRUE
"Majene, Kab.",2015,15.57,FALSE
"Majene, Kab.",2016,14.89,FALSE
"Majene, Kab.",2017,13.94,FALSE
"Majene, Kab.",2018,13.79,FALSE
"Majene, Kab.",2019,13.72,FALSE
"Majene, Kab.",2020,13.73,FALSE
"Majene, Kab.",2021,13.7,TRUE
"Majene, Kab.",2022,13.67,TRUE
"Majene, Kab.",2023,13.64,TRUE
"Majene, Kab.",2024,13.61,TRUE
"Makassar, Kota",2015,4.38,FALSE
"Makassar, Kota",2016,4.56,FALSE
"Makassar, Kota",2017,4.59,FALSE
"Makassar, Kota",2018,4.41,FALSE
"Makassar, Kota",2019,4.28,FALSE
"Makassar, Kota",2020,4.54,FALSE
"Makassar, Kota",2021,4.605,TRUE
"Makassar, Kota",2022,4.67,TRUE
"Makassar, Kota",2023,4.735,TRUE
"Makassar, Kota",2024,4.8,TRUE
"Malaka, Kab.",2015,17.28,FALSE
"Malaka, Kab.",2016,16.66,FALSE
"Malaka, Kab.",2017,16.52,FALSE
"Malaka, Kab.",2018,16.34,FALSE
"Malaka, Kab.",2019,16.12,FALSE
"Malaka, Kab.",2020,16.04,FALSE
"Malaka, Kab.",2021,15.89,TRUE
"Malaka, Kab.",2022,15.74,TRUE
"Malaka, Kab.",2023,15.59,TRUE
"Malaka, Kab.",2024,15.44,TRUE
"Malang, Kab.",2015,11.53,FALSE
"Malang, Kab.",2016,11.49,FALSE
"Malang, Kab.",2017,11.04,FALSE
"Malang, Kab.",2018,10.37,FALSE
"Malang, Kab.",2019,9.47,FALSE
"Malang, Kab.",2020,10.15,FALSE
"Malang, Kab.",2021,10.04,TRUE
"Malang, Kab.",2022,9.93,TRUE
"Malang, Kab.",2023,9.82,TRUE
"Malang, Kab.",2024,9.71,TRUE
"Malang, Kota",2015,4.6,FALSE
"Malang, Kota",2016,4.33,FALSE
"Malang, Kota",2017,4.17,FALSE
"Malang, Kota",2018,4.1,FALSE
"Malang, Kota",2019,4.07,FALSE
"Malang, Kota",2020,4.44,FALSE
"Malang, Kota",2021,4.61,TRUE
"Malang, Kota",2022,4.78,TRUE
"Malang, Kota",2023,4.95,TRUE
"Malang, Kota",2024,5.12,TRUE
"Malinau, Kab.",2015,7.26,FALSE
"Malinau, Kab.",2016,7.15,FALSE
"Malinau, Kab.",2017,8.06,FALSE
"Malinau, Kab.",2018,7.68,FALSE
"Malinau, Kab.",2019,6.96,FALSE
"Malinau, Kab.",2020,6.63,FALSE
"Malinau, Kab.",2021,6.105,TRUE
"Malinau, Kab.",2022,5.58,TRUE
"Malinau, Kab.",2023,5.055,TRUE
"Malinau, Kab.",2024,4.53,TRUE
"Maluku Barat Daya, Kab.",2015,31.58,FALSE
"Maluku Barat Daya, Kab.",2016,31.01,FALSE
"Maluku Barat Daya, Kab.",2017,30.18,FALSE
"Maluku Barat Daya, Kab.",2018,30.2,FALSE
"Maluku Barat Daya, Kab.",2019,29.43,FALSE
"Maluku Barat Daya, Kab.",2020,29.15,FALSE
"Maluku Barat Daya, Kab.",2021,28.625,TRUE
"Maluku Barat Daya, Kab.",2022,28.1,TRUE
"Maluku Barat Daya, Kab.",2023,27.575,TRUE
"Maluku Barat Daya, Kab.",2024,27.05,TRUE
"Maluku Tengah, Kab.",2015,22.1,FALSE
"Maluku Tengah, Kab.",2016,21.68,FALSE
"Maluku Tengah, Kab.",2017,21.2,FALSE
"Maluku Tengah, Kab.",2018,20.11,FALSE
"Maluku Tengah, Kab.",2019,20.04,FALSE
"Maluku Tengah, Kab.",2020,19.83,FALSE
"Maluku Tengah, Kab.",2021,19.69,TRUE
"Maluku Tengah, Kab.",2022,19.55,TRUE
"Maluku Tengah, Kab.",2023,19.41,TRUE
"Maluku Tengah, Kab.",2024,19.27,TRUE
"Maluku Tenggara Barat, Kab.",2015,29.17,FALSE
"Maluku Tenggara Barat, Kab.",2016,28.31,FALSE
"Maluku Tenggara Barat, Kab.",2017,27.47,FALSE
"Maluku Tenggara Barat, Kab.",2018,28.08,FALSE
"Maluku Tenggara Barat, Kab.",2019,27.25,FALSE
"Maluku Tenggara Barat, Kab.",2020,27.11,FALSE
"Maluku Tenggara Barat, Kab.",2021,26.625,TRUE
"Maluku Tenggara Barat, Kab.",2022,26.14,TRUE
"Maluku Tenggara Barat, Kab.",2023,25.655,TRUE
"Maluku Tenggara Barat, Kab.",2024,25.17,TRUE
"Maluku Tenggara, Kab.",2015,25.23,FALSE
"Maluku Tenggara, Kab.",2016,24.81,FALSE
"Maluku Tenggara, Kab.",2017,23.87,FALSE
"Maluku Tenggara, Kab.",2018,23.27,FALSE
"Maluku Tenggara, Kab.",2019,22.75,FALSE
"Maluku Tenggara, Kab.",2020,22.57,FALSE
"Maluku Tenggara, Kab.",2021,22.22,TRUE
"Maluku Tenggara, Kab.",2022,21.87,TRUE
"Maluku Tenggara, Kab.",2023,21.52,TRUE
"Maluku Tenggara, Kab.",2024,21.17,TRUE
"Mamasa, Kab.",2015,14.71,FALSE
"Mamasa, Kab.",2016,13.9,FALSE
"Mamasa, Kab.",2017,13.51,FALSE
"Mamasa, Kab.",2018,13.38,FALSE
"Mamasa, Kab.",2019,13.42,FALSE
"Mamasa, Kab.",2020,13.38,FALSE
"Mamasa, Kab.",2021,13.38,TRUE
"Mamasa, Kab.",2022,13.38,TRUE
"Mamasa, Kab.",2023,13.38,TRUE
"Mamasa, Kab.",2024,13.38,TRUE
"Mamberamo Raya, Kab.",2015,29.71,FALSE
"Mamberamo Raya, Kab.",2016,29.52,FALSE
"Mamberamo Raya, Kab.",2017,29.88,FALSE
"Mamberamo Raya, Kab.",2018,30.1,FALSE
"Mamberamo Raya, Kab.",2019,29.13,FALSE
"Mamberamo Raya, Kab.",2020,28.38,FALSE
"Mamberamo Raya, Kab.",2021,27.52,TRUE
"Mamberamo Raya, Kab.",2022,26.66,TRUE
"Mamberamo Raya, Kab.",2023,25.8,TRUE
"Mamberamo Raya, Kab.",2024,24.94,TRUE
"Mamberamo Tengah, Kab.",2015,35.54,FALSE
"Mamberamo Tengah, Kab.",2016,38.36,FALSE
"Mamberamo Tengah, Kab.",2017,36.38,FALSE
"Mamberamo Tengah, Kab.",2018,37.02,FALSE
"Mamberamo Tengah, Kab.",2019,36.93,FALSE
"Mamberamo Tengah, Kab.",2020,36.41,FALSE
"Mamberamo Tengah, Kab.",2021,36.105,TRUE
"Mamberamo Tengah, Kab.",2022,35.8,TRUE
"Mamberamo Tengah, Kab.",2023,35.495,TRUE
"Mamberamo Tengah, Kab.",2024,35.19,TRUE
"Mamuju Tengah, Kab.",2015,6.86,FALSE
"Mamuju Tengah, Kab.",2016,6.83,FALSE
"Mamuju Tengah, Kab.",2017,6.95,FALSE
"Mamuju Tengah, Kab.",2018,7.14,FALSE
"Mamuju Tengah, Kab.",2019,6.87,FALSE
"Mamuju Tengah, Kab.",2020,6.79,FALSE
"Mamuju Tengah, Kab.",2021,6.615,TRUE
"Mamuju Tengah, Kab.",2022,6.44,TRUE
"Mamuju Tengah, Kab.",2023,6.265,TRUE
"Mamuju Tengah, Kab.",2024,6.09,TRUE
"Mamuju Utara, Kab.",2015,4.99,FALSE
"Mamuju Utara, Kab.",2016,4.82,FALSE
"Mamuju Utara, Kab.",2017,4.84,FALSE
"Mamuju Utara, Kab.",2018,4.53,FALSE
"Mamuju Utara, Kab.",2019,4.28,FALSE
"Mamuju Utara, Kab.",2020,4.48,FALSE
"Mamuju Utara, Kab.",2021,4.455,TRUE
"Mamuju Utara, Kab.",2022,4.43,TRUE
"Mamuju Utara, Kab.",2023,4.405,TRUE
"Mamuju Utara, Kab.",2024,4.38,TRUE
"Mamuju, Kab.",2015,6.7,FALSE
"Mamuju, Kab.",2016,6.48,FALSE
"Mamuju, Kab.",2017,6.88,FALSE
"Mamuju, Kab.",2018,7.18,FALSE
"Mamuju, Kab.",2019,7.06,FALSE
"Mamuju, Kab.",2020,6.92,FALSE
"Mamuju, Kab.",2021,6.79,TRUE
"Mamuju, Kab.",2022,6.66,TRUE
"Mamuju, Kab.",2023,6.53,TRUE
"Mamuju, Kab.",2024,6.4,TRUE
"Manado, Kota",2015,5.63,FALSE
"Manado, Kota",2016,5.24,FALSE
"Manado, Kota",2017,5.46,FALSE
"Manado, Kota",2018,5.38,FALSE
"Manado, Kota",2019,5.51,FALSE
"Manado, Kota",2020,5.86,FALSE
"Manado, Kota",2021,6.1,TRUE
"Manado, Kota",2022,6.34,TRUE
"Manado, Kota",2023,6.58,TRUE
"Manado, Kota",2024,6.82,TRUE
"Mandailing Natal, Kab",2015,11.13,FALSE
"Mandailing Natal, Kab",2016,10.98,FALSE
"Mandailing Natal, Kab",2017,11.02,FALSE
"Mandailing Natal, Kab",2018,9.58,FALSE
"Mandailing Natal, Kab",2019,9.11,FALSE
"Mandailing Natal, Kab",2020,9.18,FALSE
"Mandailing Natal, Kab",2021,8.98,TRUE
"Mandailing Natal, Kab",2022,8.78,TRUE
"Mandailing Natal, Kab",2023,8.58,TRUE
"Mandailing Natal, Kab",2024,8.38,TRUE
"Manggarai Barat, Kab.",2015,20.12,FALSE
"Manggarai Barat, Kab.",2016,19.35,FALSE
"Manggarai Barat, Kab.",2017,18.86,FALSE
"Manggarai Barat, Kab.",2018,18.14,FALSE
"Manggarai Barat, Kab.",2019,18.01,FALSE
"Manggarai Barat, Kab.",2020,17.71,FALSE
"Manggarai Barat, Kab.",2021,17.495,TRUE
"Manggarai Barat, Kab.",2022,17.28,TRUE
"Manggarai Barat, Kab.",2023,17.065,TRUE
